date,sentiment
2022-10-11,0.0441517873995515
2022-10-12,0.04600389475443951
2022-10-13,0.03729532218726343
2022-10-14,0.05673222253787175
2022-10-15,0.04398460053053025
2022-10-16,0.04581714634891878
2022-10-17,0.048760110829650996
2022-10-18,0.042627240745059324
2022-10-19,0.043133462235270044
2022-10-20,0.06707736210643876
2022-10-21,0.06853295451553759
2022-10-22,0.04617311057970718
2022-10-23,0.04977954967804041
2022-10-24,0.04630014436642987
2022-10-25,0.056642887631858374
2022-10-26,0.035930066966328514
2022-10-27,0.047945205944220574
2022-10-28,0.047931516449134966
2022-10-29,0.05016106619219292
2022-10-30,0.07565634341102231
2022-10-31,0.05901521457561298
2022-11-01,0.05182975196687948
2022-11-02,0.06629084655885661
2022-11-03,0.055658953283396484
2022-11-04,0.04148910618756749
2022-11-05,0.039000680976122484
2022-11-06,0.04802459268014628
2022-11-07,0.04657452524399928
2022-11-08,0.051062665806199704
2022-11-09,0.04924247724226501
2022-11-10,0.04132288383773789
2022-11-11,0.04806038237889283
2022-11-12,0.04768610754343365
2022-11-13,0.05751190834642639
2022-11-14,0.05519059166102379
2022-11-15,0.04684623280569111
2022-11-16,0.049495921806991854
2022-11-17,0.06526834394225857
2022-11-18,0.050341273729257306
2022-11-19,0.048856492388939576
2022-11-20,0.03370740967259229
2022-11-21,0.05085993791447823
2022-11-22,0.049716160219274504
2022-11-23,0.04363784722552049
2022-11-24,0.060874855501262565
2022-11-25,0.0524131022357518
2022-11-26,0.04156728697566336
2022-11-27,0.048433162685469204
2022-11-28,0.042550766967379326
2022-11-29,0.05230749072709269
2022-11-30,0.06105657481129121
2022-12-01,0.05027469727503334
2022-12-02,0.042492557663798405
2022-12-03,0.04137010499918418
2022-12-04,0.06313804409351119
2022-12-05,0.044000008328132
2022-12-06,0.03570302933448635
2022-12-07,0.06337471978983675
2022-12-08,0.0685519792529103
2022-12-09,0.0289995594126759
2022-12-10,0.05871612078702497
2022-12-11,0.05787821804071261
2022-12-12,0.0522781279180414
2022-12-13,0.05361898263834113
2022-12-14,0.04821398190195741
2022-12-15,0.06046435000916487
2022-12-16,0.055947131373572524
2022-12-17,0.0625264653525566
2022-12-18,0.04199843452302005
2022-12-19,0.056112999998791074
2022-12-20,0.05601551404174874
2022-12-21,0.06381973639907472
2022-12-22,0.05748053312287122
2022-12-23,0.05709287561288507
2022-12-24,0.046827104483661355
2022-12-25,0.04159976055334374
2022-12-26,0.056624886446879186
2022-12-27,0.056514017963518515
2022-12-28,0.06156057329621154
2022-12-29,0.04671444898381418
2022-12-30,0.048791435834382196
2022-12-31,0.03733320303127207
2023-01-01,0.07246295653427683
2023-01-02,0.06924696858830462
2023-01-03,0.038883010731798846
2023-01-04,0.053804689625497115
2023-01-05,0.04028511070108532
2023-01-06,0.04531437178609243
2023-01-07,0.0712237189814796
2023-01-08,0.07936237487976093
2023-01-09,0.05624379057078908
2023-01-10,0.03394470118972275
2023-01-11,0.05266735227947594
2023-01-12,0.04636907620378785
2023-01-13,0.04849745280491316
2023-01-14,0.06793461931422985
2023-01-15,0.056476753357089945
2023-01-16,0.05570108126324892
2023-01-17,0.04396602335841995
2023-01-18,0.059416065624430525
2023-01-19,0.05483832134879967
2023-01-20,0.06669427110268829
2023-01-21,0.047657948716939236
2023-01-22,0.06964428504014938
2023-01-23,0.056146774686552964
2023-01-24,0.05162352807174854
2023-01-25,0.0409478787073701
2023-01-26,0.04791517566028286
2023-01-27,0.04944314647997744
2023-01-28,0.06053279361979543
2023-01-29,0.06272003935039713
2023-01-30,0.057914692168686915
2023-01-31,0.03674343085084761
2023-02-01,0.041532839094522586
2023-02-02,0.062053080942699006
2023-02-03,0.04661019080092817
2023-02-04,0.059375608942257616
2023-02-05,0.042019523388401876
2023-02-06,0.05123371692772485
2023-02-07,0.04850373331530188
2023-02-08,0.051410103759734725
2023-02-09,0.051902243065396675
2023-02-10,0.05822890068614007
2023-02-11,0.07732506016771185
2023-02-12,0.0501392606376911
2023-02-13,0.039577799537229674
2023-02-14,0.04379992537407789
2023-02-15,0.05746099826228665
2023-02-16,0.06126484514706326
2023-02-17,0.04631557072982852
2023-02-18,0.06909310545185901
2023-02-19,0.056857612789945396
2023-02-20,0.053634642263834124
2023-02-21,0.04879604279675674
2023-02-22,0.04978657737762064
2023-02-23,0.04100189324315209
2023-02-24,0.05422625680595014
2023-02-25,0.05652402465686111
2023-02-26,0.058399412141043876
2023-02-27,0.044506350547957686
2023-02-28,0.054351015778061014
2023-03-01,0.039934723480061746
2023-03-02,0.03985437493280945
2023-03-03,0.047842606612148654
2023-03-04,0.06053098520255282
2023-03-05,0.06771791301430514
2023-03-06,0.055157568802184226
2023-03-07,0.0523524967816863
2023-03-08,0.05806957199796291
2023-03-09,0.06257398026269578
2023-03-10,0.028894052871710735
2023-03-11,0.05002838994914653
2023-03-12,0.05790457463823481
2023-03-13,0.040961134462959306
2023-03-14,0.04577875479764935
2023-03-15,0.032980828780972776
2023-03-16,0.042909718368291376
2023-03-17,0.050966508938363436
2023-03-18,0.05701823687868193
2023-03-19,0.047197929907387616
2023-03-20,0.050945197409223486
2023-03-21,0.05493494507964298
2023-03-22,0.05066904161024652
2023-03-23,0.048776781280831245
2023-03-24,0.052127907558057386
2023-03-25,0.05397741222570453
2023-03-26,0.06753691158914196
2023-03-27,0.0426173729632644
2023-03-28,0.05660031243510761
2023-03-29,0.058804824888431674
2023-03-30,0.05708014255672475
2023-03-31,0.04739172506753702
2023-04-01,0.057172496128358626
2023-04-02,0.0535186497054874
2023-04-03,0.04962090232087464
2023-04-04,0.06262956407571567
2023-04-05,0.04037874705961094
2023-04-06,0.053775926379028095
2023-04-07,0.05362050512855589
2023-04-08,0.05479087810724008
2023-04-09,0.04195669336802128
2023-04-10,0.06539082525646653
2023-04-11,0.057903845541816316
2023-04-12,0.05680559035394787
2023-04-13,0.05069271801076013
2023-04-14,0.048931439689823206
2023-04-15,0.050913660516200505
2023-04-16,0.03978555396620667
2023-04-17,0.031340493835373615
2023-04-18,0.061867072299718745
2023-04-19,0.052436973681237224
2023-04-20,0.06971021233353561
2023-04-21,0.052974913337173184
2023-04-22,0.05645863297619831
2023-04-23,0.05616270803664532
2023-04-24,0.050088615216808324
2023-04-25,0.057545590939255736
2023-04-26,0.04080377078301515
2023-04-27,0.05435707530635296
2023-04-28,0.05591171482518922
2023-04-29,0.04228993019954143
2023-04-30,0.058998237174764316
2023-05-01,0.06219975152336363
2023-05-02,0.04431320779312953
2023-05-03,0.06602674643658842
2023-05-04,0.047371240893945586
2023-05-05,0.052218939287998624
2023-05-06,0.07298802898563093
2023-05-07,0.04953119041721578
2023-05-08,0.06463932504156944
2023-05-09,0.04872620404205493
2023-05-10,0.048593709326860364
2023-05-11,0.04739416876713186
2023-05-12,0.04470059902997116
2023-05-13,0.05028596640804402
2023-05-14,0.06383892159130551
2023-05-15,0.04924636868196019
2023-05-16,0.06684894239401785
2023-05-17,0.044839407213511005
2023-05-18,0.05084692744036364
2023-05-19,0.07049504532242795
2023-05-20,0.06248777912998553
2023-05-21,0.041043637774046696
2023-05-22,0.062210384239755404
2023-05-23,0.04768308165486338
2023-05-24,0.0697776567151272
2023-05-25,0.04256641055284411
2023-05-26,0.04822986294753314
2023-05-27,0.054938596277813355
2023-05-28,0.04258867872522941
2023-05-29,0.039275662649226314
2023-05-30,0.05215631616747621
2023-05-31,0.04385872450089622
2023-06-01,0.045285792507192314
2023-06-02,0.05752412199227411
2023-06-03,0.05266448797183954
2023-06-04,0.05487898329309322
2023-06-05,0.047594403676205224
2023-06-06,0.06274072433191509
2023-06-07,0.061987197489139785
2023-06-08,0.05581209591642798
2023-06-09,0.04579904228608966
2023-06-10,0.06703376505537435
2023-06-11,0.06562614282521732
2023-06-12,0.04072539301725143
2023-06-13,0.04351651701263324
2023-06-14,0.04048830673242277
2023-06-15,0.03861878546608816
2023-06-16,0.05545576988895914
2023-06-17,0.034910313176155575
2023-06-18,0.07009362477781508
2023-06-19,0.03198772962775117
2023-06-20,0.05367468891064681
2023-06-21,0.056374766860547834
2023-06-22,0.038398872546086406
2023-06-23,0.05406528468383144
2023-06-24,0.048792067310727126
2023-06-25,0.06959172636808347
2023-06-26,0.034693470559513384
2023-06-27,0.05389694598540149
2023-06-28,0.0404902865903001
2023-06-29,0.07212741964252052
2023-06-30,0.05409484948671376
2023-07-01,0.03773207407502415
2023-07-02,0.06869313672664033
2023-07-03,0.04684769408116825
2023-07-04,0.051476769911112705
2023-07-05,0.047991870147423496
2023-07-06,0.08848501417233559
2023-07-07,0.09476011429424296
2023-07-08,-0.036517121329449884
2023-07-09,0.10938583467898945
2023-07-10,0.12397885426313898
2023-07-11,0.033909203748160505
2023-07-12,0.03266590711089598
2023-07-13,0.05544206846961453
2023-07-14,0.04298412953785458
2023-07-15,0.07540693493985857
2023-07-16,0.06183228169457084
2023-07-17,0.04864838158047914
2023-07-18,0.04933840448522171
2023-07-19,0.07066130686770643
2023-07-20,0.058254741865541894
2023-07-21,0.039632606313412345
2023-07-22,0.0459090171466442
2023-07-23,0.06178615423267957
2023-07-24,0.05522471164049537
2023-07-25,0.0667108873049234
2023-07-26,0.04549518061883873
2023-07-27,0.05633532220658505
2023-07-28,0.047354799206710235
2023-07-29,0.07484034396839852
2023-07-30,0.06818018094468899
2023-07-31,0.04809366734481009
2023-08-01,0.05742137930530131
2023-08-02,0.054332622912979085
2023-08-03,0.05574813271668439
2023-08-04,0.05135281543130843
2023-08-05,0.04774012929522739
2023-08-06,0.055059240614136085
2023-08-07,0.054365594966297344
2023-08-08,0.03653467710795102
2023-08-09,0.050141647867255015
2023-08-10,0.03823587123535695
2023-08-11,0.04555616416093197
2023-08-12,0.07506435596109906
2023-08-13,0.06128716039669708
2023-08-14,0.04924665584347624
2023-08-15,0.055351193134518716
2023-08-16,0.05583102847525119
2023-08-17,0.05873491261166533
2023-08-18,0.053454705935125794
2023-08-19,0.06437049048637862
2023-08-20,0.06007022464647276
2023-08-21,0.04074515223445582
2023-08-22,0.042712570688695314
2023-08-23,0.04833955241371041
2023-08-24,0.06801082815932169
2023-08-25,0.041977814989528614
2023-08-26,0.0516961596322225
2023-08-27,0.05322919250563434
2023-08-28,0.04733625459810834
2023-08-29,0.059436617288037744
2023-08-30,0.0432020354082523
2023-08-31,0.05459421673592838
2023-09-01,0.06249455130192399
2023-09-02,0.055128140430020844
2023-09-03,0.05158325196907051
2023-09-04,0.04351252951398421
2023-09-05,0.053614155942443495
2023-09-06,0.06932491539326996
2023-09-07,0.0351929874986939
2023-09-08,0.039729043144545895
2023-09-09,0.05549926144167271
2023-09-10,0.06547681987152001
2023-09-11,0.06664058179614195
2023-09-12,0.05043093852031962
2023-09-13,0.03205354519222992
2023-09-14,0.04795352557324673
2023-09-15,0.04212849863967789
2023-09-16,0.04266970796304416
2023-09-17,0.05963354155979408
2023-09-18,0.047982451893075276
2023-09-19,0.05832325746349032
2023-09-20,0.055009106175656027
2023-09-21,0.06469861217664633
2023-09-22,0.056262117823056325
2023-09-23,0.05722568502433433
2023-09-24,0.04265385742204509
2023-09-25,0.04291990489699955
2023-09-26,0.03309838924554234
2023-09-27,0.04605125624923273
2023-09-28,0.03887786232589509
2023-09-29,0.05674998873659817
2023-09-30,0.07407857272175922
2023-10-01,0.025992861106020542
2023-10-02,0.04316181102058869
2023-10-03,0.033219204527806606
2023-10-04,0.05497583060517483
2023-10-05,0.07583410969858434
2023-10-06,0.06452256665350735
2023-10-07,0.053349198767405084
2023-10-08,0.06392589710726679
2023-10-09,0.04652195164839404
2023-10-10,0.05542021755829863
2023-10-11,0.04482632290082298
2023-10-12,0.05322939750357492
2023-10-13,0.04340669784623121
2023-10-14,0.05927801024808845
2023-10-15,0.04910098842367721
2023-10-16,0.045388257668547996
2023-10-17,0.041707930534791236
2023-10-18,0.03974933349193048
2023-10-19,0.038501606625493304
2023-10-20,0.0563509334991842
2023-10-21,0.045257802304629086
2023-10-22,0.04240628888940947
2023-10-23,0.04719350531072732
2023-10-24,0.05271223956268599
2023-10-25,0.04300667738139969
2023-10-26,0.047474637792865454
2023-10-27,0.05196145420784029
2023-10-28,0.049677036525149584
2023-10-29,0.03565743778766956
2023-10-30,0.039878775257914265
2023-10-31,0.057413383703035115
2023-11-01,0.039571341780986174
2023-11-02,0.04756577349343846
2023-11-03,0.06809047546822124
2023-11-04,0.0665722906249185
2023-11-05,0.055089882014249615
2023-11-06,0.043105823878857516
2023-11-07,0.03622664672271878
2023-11-08,0.050297813439748436
2023-11-09,0.038639098095105545
2023-11-10,0.022391950925606315
2023-11-11,0.05307842855491013
2023-11-12,0.0514128397380481
2023-11-13,0.039840619135989
2023-11-14,0.03919530884960625
2023-11-15,0.06245741923287871
2023-11-16,0.04743680423218824
2023-11-17,0.055489570451027544
2023-11-18,0.07764236633649822
2023-11-19,0.05421040807931858
2023-11-20,0.05339580001355643
2023-11-21,0.06389793845287411
2023-11-22,0.061297928891264515
2023-11-23,0.05484722814217269
2023-11-24,0.027148572809461022
2023-11-25,0.0645281086496455
2023-11-26,0.05479633368319296
2023-11-27,0.06117213702985242
2023-11-28,0.05066463009899657
2023-11-29,0.04524649721495058
2023-11-30,0.041989314754302176
2023-12-01,0.054441570623860534
2023-12-02,0.05583344341353456
2023-12-03,0.029795188136872017
2023-12-04,0.049435660105458946
2023-12-05,0.07052985521698855
2023-12-06,0.06584662470410305
2023-12-07,0.06807718903946462
2023-12-08,0.04315475144114502
2023-12-09,0.058947916053820666
2023-12-10,0.04499813193712795
2023-12-11,0.060674702904278344
2023-12-12,0.05298101460591692
2023-12-13,0.055799124194871035
2023-12-14,0.053396976811203783
2023-12-15,0.046033361248033845
2023-12-16,0.05337870369596898
2023-12-17,0.06458345646817669
2023-12-18,0.04911885853760735
2023-12-19,0.06928997165833262
2023-12-20,0.06163122039021756
2023-12-21,0.03221913540991035
2023-12-22,0.04826071895414989
2023-12-23,0.06389395793322003
2023-12-24,0.040130548516656955
2023-12-25,0.06337265018731847
2023-12-26,0.06265221582719666
2023-12-27,0.06566115856073898
2023-12-28,0.05902170162240993
2023-12-29,0.03640462448170926
2023-12-30,0.0764926923947655
2023-12-31,0.054522849037235734
2024-01-01,0.061507054143433416
2024-01-02,0.05246146191980004
2024-01-03,0.05191177514083847
2024-01-04,0.04463235515350929
2024-01-05,0.03857915894762539
2024-01-06,0.06219264406209265
2024-01-07,0.05265101377373334
2024-01-08,0.050283441464413804
2024-01-09,0.06953024033154763
2024-01-10,0.05312738448672713
2024-01-11,0.062463469613937006
2024-01-12,0.04538211504075329
2024-01-13,0.07542241650334801
2024-01-14,0.050260769642219344
2024-01-15,0.03384265487780031
2024-01-16,0.04341965862125655
2024-01-17,0.06573698889587097
2024-01-18,0.07041397088626021
2024-01-19,0.04913769065196471
2024-01-20,0.06847929983104517
2024-01-21,0.05182104638795043
2024-01-22,0.06187321071454919
2024-01-23,0.04610344205545374
2024-01-24,0.05880163576877478
2024-01-25,0.04918075704083005
2024-01-26,0.04536441074483206
2024-01-27,0.068178111802267
2024-01-28,0.06156286219622287
2024-01-29,0.04460966000643539
2024-01-30,0.07660690342369376
2024-01-31,0.03688350059136201
2024-02-01,0.044077256204719834
2024-02-02,0.04293553697787139
2024-02-03,0.06910537779293963
2024-02-04,0.04871082688554649
2024-02-05,0.04416690663327127
2024-02-06,0.062215883544108945
2024-02-07,0.05356874953671477
2024-02-08,0.07028870681307199
2024-02-09,0.05321921650725652
2024-02-10,0.05923398982532848
2024-02-11,0.0724619794708565
2024-02-12,0.04652072088340884
2024-02-13,0.05512864343705502
2024-02-14,0.05863971878723268
2024-02-15,0.06373953503050696
2024-02-16,0.05335798499673166
2024-02-17,0.062284595067863026
2024-02-18,0.05428348153204989
2024-02-19,0.07062065740991672
2024-02-20,0.04053029755662411
2024-02-21,0.053777192399782306
2024-02-22,0.04994900552635905
2024-02-23,0.06704652090868717
2024-02-24,0.06978664445668452
2024-02-25,0.0706164366447598
2024-02-26,0.06672529214154424
2024-02-27,0.0718279123897133
2024-02-28,0.03826719691293427
2024-02-29,0.04914985368035746
2024-03-01,0.04932607931102608
2024-03-02,0.060941805911449765
2024-03-03,0.06523673799025649
2024-03-04,0.05075047769667922
2024-03-05,0.061229804841747386
2024-03-06,0.06084930506503586
2024-03-07,0.04450027041660661
2024-03-08,0.0673132690050254
2024-03-09,0.06305228506500461
2024-03-10,0.06853022044518854
2024-03-11,0.05783991910360104
2024-03-12,0.056644553565237114
2024-03-13,0.05561123243312876
2024-03-14,0.055814623136494365
2024-03-15,0.05965389280805664
2024-03-16,0.06490295540190827
2024-03-17,0.06638694216011898
2024-03-18,0.0609185018205407
2024-03-19,0.06142029044797257
2024-03-20,0.049262207434212994
2024-03-21,0.05211945264595679
2024-03-22,0.06530726315415923
2024-03-23,0.051938168307853756
2024-03-24,0.05075308307210458
2024-03-25,0.046668755152102455
2024-03-26,0.05861714971214592
2024-03-27,0.046306993325979096
2024-03-28,0.06334546190934912
2024-03-29,0.05522372178461385
2024-03-30,0.06770573853318018
2024-03-31,0.056966091685035046
2024-04-01,0.06576470011713514
2024-04-02,0.05377657299963043
2024-04-03,0.051223078134549176
2024-04-04,0.06089342316808567
2024-04-05,0.059531388298299064
2024-04-06,0.04845540923266187
2024-04-07,0.05737094953466559
2024-04-08,0.04104394091963443
2024-04-09,0.062093167018990134
2024-04-10,0.061117845534683135
2024-04-11,0.055817241166513445
2024-04-12,0.058516093775733455
2024-04-13,0.042838171737576744
2024-04-14,0.04920029965373673
2024-04-15,0.05643195948361385
2024-04-16,0.04303841009795301
2024-04-17,0.04841541943353609
2024-04-18,0.051070680625278336
2024-04-19,0.04260256804357621
2024-04-20,0.057514191683226676
2024-04-21,0.06474526789742834
2024-04-22,0.04029216544571075
2024-04-23,0.05213258436927061
2024-04-24,0.059822621898097506
2024-04-25,0.055239216511875903
2024-04-26,0.05081394795598027
2024-04-27,0.0743300440765647
2024-04-28,0.06306520066440305
2024-04-29,0.04363683825426949
2024-04-30,0.05911485118296615
2024-05-01,0.06356811798451968
2024-05-02,0.0379049788275527
2024-05-03,0.05362371119570647
2024-05-04,0.052619979103581
2024-05-05,0.06844475000885693
2024-05-06,0.051545828684802626
2024-05-07,0.04807757974715329
2024-05-08,0.06414931012152135
2024-05-09,0.05792242773733919
2024-05-10,0.043758409371538964
2024-05-11,0.06867685502328406
2024-05-12,0.059530183547500067
2024-05-13,0.03241651257502884
2024-05-14,0.04808970717392714
2024-05-15,0.07451027545798636
2024-05-16,0.057649182215805894
2024-05-17,0.0503982353271225
2024-05-18,0.05749282389077051
2024-05-19,0.08354632501392328
2024-05-20,0.03740077302981094
2024-05-21,0.06113422119154358
2024-05-22,0.060719590758145
2024-05-23,0.04311902558028865
2024-05-24,0.04666244777144012
2024-05-25,0.06731662872850654
2024-05-26,0.05918121091871518
2024-05-27,0.043409904696061125
2024-05-28,0.04942986666575836
2024-05-29,0.06043964535444544
2024-05-30,0.060077417602641
2024-05-31,0.05613512239081485
2024-06-01,0.07587016926532356
2024-06-02,0.057533761502867806
2024-06-03,0.055941380797270325
2024-06-04,0.07023672078880477
2024-06-05,0.067042628356217
2024-06-06,0.06191466267137701
2024-06-07,0.07019214220160794
2024-06-08,0.06494894791518561
2024-06-09,0.0493711197758635
2024-06-10,0.0370401879910246
2024-06-11,0.06778696868972198
2024-06-12,0.049834504634209124
2024-06-13,0.06559128697645168
2024-06-14,0.05468433522860181
2024-06-15,0.06748478433980498
2024-06-16,0.06803574037409416
2024-06-17,0.0662326527790697
2024-06-18,0.048492639210995975
2024-06-19,0.057604556142908714
2024-06-20,0.05726746587206174
2024-06-21,0.05306089156442714
2024-06-22,0.05304244825038858
2024-06-23,0.07315751782500027
2024-06-24,0.04983237450615428
2024-06-25,0.05887654676378518
2024-06-26,0.04959801847730854
2024-06-27,0.03690484653272913
2024-06-28,0.06360742704212982
2024-06-29,0.06164794543641294
2024-06-30,0.057198250689892476
2024-07-01,0.06320513146363235
2024-07-02,0.04779958243080359
2024-07-03,0.058841172071969795
2024-07-04,0.07218487671988948
2024-07-05,0.04518813282444165
2024-07-06,0.0790118497535046
2024-07-07,0.03729233975771699
2024-07-08,0.05440198969326622
2024-07-09,0.05172380489377278
2024-07-10,0.051084214223461696
2024-07-11,0.05901435903554606
2024-07-12,0.06185542665227337
2024-07-13,0.07305303781556752
2024-07-14,0.01886347762575417
2024-07-15,0.04958387770266539
2024-07-16,0.06990571471415195
2024-07-17,0.0697827977453453
2024-07-18,0.05603151105114005
2024-07-19,0.056147212106785874
2024-07-20,0.06738395082065488
2024-07-21,0.05481930460455559
2024-07-22,0.05546953851982138
2024-07-23,0.03852769997709664
2024-07-24,0.030762279109907354
2024-07-25,0.04929269936759409
2024-07-26,0.0630566462977577
2024-07-27,0.0646674976005996
2024-07-28,0.06172887693438277
2024-07-29,0.05132077689041023
2024-07-30,0.03770289882172127
2024-07-31,0.054998076433729066
2024-08-01,0.05844338066764035
2024-08-02,0.042955527737858136
2024-08-03,0.06533104705103474
2024-08-04,0.04660348628656746
2024-08-05,0.041034195376794334
2024-08-06,0.05133899401037046
2024-08-07,0.045717478056387026
2024-08-08,0.044881929216569326
2024-08-09,0.06982115763553866
2024-08-10,0.057913357932370985
2024-08-11,0.053888475056291275
2024-08-12,0.044433700880584216
2024-08-13,0.03125855129549641
2024-08-14,0.0551303427765767
2024-08-15,0.0667464898503115
